Product_ID,Product_Name,Category,Units_Sold,Revenue,Order_Date,Delivery_Date,Inventory_Level,Customer_ID,Season,Holiday,Location,Lead_Time,Supplier_Performance,Social_Media_Mentions,External_Events,Quality_Control,Price
CAM003,Nikon DSLR Camera,Camera,8,5592,1/2/2021,1/6/2021,175,Cust_885,January,0,Pune,4,0.917506857,16,0,Pass,699
SP001,Samsung Galaxy S21,Smartphone,13,10387,1/2/2021,1/6/2021,136,Cust_920,January,0,Kolkata,4,0.863950872,78,0,Fail,799
HP001,boAt Rockerz,Headphones,3,177,1/2/2021,1/5/2021,108,Cust_552,January,0,Hyderabad,3,0.881749458,90,1,Pass,59
LT001,Lenovo IdeaPad,Laptop,15,10485,1/2/2021,1/4/2021,99,Cust_125,January,0,Bangalore,2,0.933932548,73,0,Pass,699
HP001,boAt Rockerz,Headphones,10,590,1/3/2021,1/7/2021,190,Cust_451,January,0,Delhi,4,0.84735587,56,0,Pass,59
CAM002,Sony Alpha Mirrorless Camera,Camera,4,3996,1/4/2021,1/8/2021,195,Cust_352,January,0,Ahmedabad,4,0.975940337,40,0,Fail,999
SP003,OnePlus 9 Pro,Smartphone,18,16182,1/4/2021,1/5/2021,125,Cust_958,January,0,Kolkata,1,0.831252879,89,1,Pass,899
CAM002,Sony Alpha Mirrorless Camera,Camera,8,7992,1/5/2021,1/6/2021,125,Cust_853,January,0,Bangalore,1,0.889886254,45,1,Fail,999
SP003,OnePlus 9 Pro,Smartphone,12,10788,1/6/2021,1/10/2021,59,Cust_347,January,0,Ahmedabad,4,0.843228249,27,1,Fail,899
CAM001,Canon EOS Rebel DSLR Camera,Camera,5,3995,1/6/2021,1/7/2021,128,Cust_957,January,0,Kolkata,1,0.958735752,67,0,Fail,799
TV002,Samsung QLED TV,Tv,16,31984,1/7/2021,1/8/2021,115,Cust_318,January,1,Ahmedabad,1,0.8906252,50,0,Fail,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,5,4995,1/7/2021,1/11/2021,122,Cust_735,January,0,Kolkata,4,0.987137231,34,0,Pass,999
LT001,Lenovo IdeaPad,Laptop,13,9087,1/8/2021,1/12/2021,63,Cust_717,January,1,Pune,4,0.823623502,66,1,Pass,699
SP003,OnePlus 9 Pro,Smartphone,16,14384,1/8/2021,1/11/2021,194,Cust_722,January,0,Mumbai,3,0.862694917,63,1,Fail,899
HP001,boAt Rockerz,Headphones,9,531,1/8/2021,1/10/2021,104,Cust_299,January,0,Kolkata,2,0.979341578,9,1,Fail,59
CAM003,Nikon DSLR Camera,Camera,16,11184,1/8/2021,1/11/2021,118,Cust_527,January,1,Ahmedabad,3,0.824553023,1,1,Pass,699
TV002,Samsung QLED TV,Tv,2,3998,1/8/2021,1/12/2021,99,Cust_751,January,0,Delhi,4,0.907677515,29,1,Fail,1999
HP003,JBL Quantum Gaming Headset,Headphones,11,1089,1/9/2021,1/10/2021,79,Cust_754,January,1,Kolkata,1,0.864959322,30,0,Fail,99
TV002,Samsung QLED TV,Tv,5,9995,1/9/2021,1/10/2021,66,Cust_238,January,0,Pune,1,0.932031379,34,1,Fail,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,19,18981,1/10/2021,1/14/2021,56,Cust_431,January,0,Kolkata,4,0.85472072,5,0,Fail,999
SP001,Samsung Galaxy S21,Smartphone,3,2397,1/10/2021,1/13/2021,103,Cust_426,January,0,Mumbai,3,0.900331309,9,0,Pass,799
TV003,Sony BRAVIA OLED TV,Tv,9,16191,1/10/2021,1/13/2021,143,Cust_52,January,0,Pune,3,0.840894462,40,0,Fail,1799
CAM001,Canon EOS Rebel DSLR Camera,Camera,2,1598,1/11/2021,1/14/2021,91,Cust_821,January,0,Chennai,3,0.884028295,93,0,Fail,799
TV001,LG OLED TV,Tv,12,17988,1/11/2021,1/15/2021,172,Cust_527,January,1,Kolkata,4,0.869095477,69,0,Fail,1499
SP002,iPhone 12,Smartphone,18,17982,1/11/2021,1/15/2021,172,Cust_49,January,0,Ahmedabad,4,0.841312103,1,0,Pass,999
LT003,HP Spectre x360,Laptop,17,20383,1/11/2021,1/14/2021,188,Cust_559,January,1,Ahmedabad,3,0.991670274,87,0,Pass,1199
HP001,boAt Rockerz,Headphones,15,885,1/11/2021,1/12/2021,138,Cust_620,January,0,Pune,1,0.92673275,56,0,Fail,59
HP001,boAt Rockerz,Headphones,13,767,1/12/2021,1/15/2021,131,Cust_746,January,1,Bangalore,3,0.875887957,79,0,Fail,59
LT001,Lenovo IdeaPad,Laptop,2,1398,1/12/2021,1/13/2021,179,Cust_400,January,0,Pune,1,0.998605661,59,0,Pass,699
CAM003,Nikon DSLR Camera,Camera,5,3495,1/12/2021,1/14/2021,58,Cust_162,January,1,Ahmedabad,2,0.942298774,85,1,Fail,699
LT001,Lenovo IdeaPad,Laptop,19,13281,1/13/2021,1/17/2021,52,Cust_504,January,1,Bangalore,4,0.973272245,68,0,Pass,699
SP003,OnePlus 9 Pro,Smartphone,15,13485,1/13/2021,1/15/2021,185,Cust_888,January,0,Chennai,2,0.814724147,38,1,Pass,899
CAM002,Sony Alpha Mirrorless Camera,Camera,15,14985,1/13/2021,1/15/2021,67,Cust_327,January,1,Pune,2,0.960924722,91,1,Pass,999
HP001,boAt Rockerz,Headphones,3,177,1/13/2021,1/14/2021,77,Cust_608,January,1,Bangalore,1,0.950001966,20,0,Fail,59
HP003,JBL Quantum Gaming Headset,Headphones,1,99,1/14/2021,1/18/2021,55,Cust_804,January,1,Kolkata,4,0.906165979,16,0,Pass,99
SP001,Samsung Galaxy S21,Smartphone,17,13583,1/14/2021,1/18/2021,166,Cust_490,January,0,Kolkata,4,0.911017338,15,1,Pass,799
LT002,Dell XPS,Laptop,18,23382,1/14/2021,1/18/2021,154,Cust_642,January,1,Bangalore,4,0.943898428,33,1,Fail,1299
TV002,Samsung QLED TV,Tv,19,37981,1/14/2021,1/15/2021,165,Cust_379,January,0,Ahmedabad,1,0.961206555,0,1,Pass,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,6,5994,1/14/2021,1/16/2021,185,Cust_891,January,0,Pune,2,0.984300124,24,0,Fail,999
CAM003,Nikon DSLR Camera,Camera,19,13281,1/15/2021,1/16/2021,118,Cust_877,January,1,Chennai,1,0.968582124,48,1,Pass,699
HP003,JBL Quantum Gaming Headset,Headphones,18,1782,1/15/2021,1/17/2021,162,Cust_554,January,1,Mumbai,2,0.82979062,54,0,Pass,99
CAM001,Canon EOS Rebel DSLR Camera,Camera,8,6392,1/16/2021,1/18/2021,123,Cust_256,January,1,Mumbai,2,0.988113052,43,0,Fail,799
SP003,OnePlus 9 Pro,Smartphone,9,8091,1/16/2021,1/20/2021,62,Cust_519,January,0,Mumbai,4,0.931944439,52,0,Fail,899
HP003,JBL Quantum Gaming Headset,Headphones,11,1089,1/16/2021,1/17/2021,124,Cust_115,January,0,Hyderabad,1,0.95838761,45,1,Fail,99
TV002,Samsung QLED TV,Tv,7,13993,1/16/2021,1/18/2021,147,Cust_710,January,1,Ahmedabad,2,0.816065243,68,0,Fail,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,3,2997,1/17/2021,1/18/2021,147,Cust_122,January,1,Delhi,1,0.917893679,98,1,Fail,999
SP001,Samsung Galaxy S21,Smartphone,8,6392,1/18/2021,1/22/2021,154,Cust_989,January,1,Hyderabad,4,0.961796812,26,1,Fail,799
LT002,Dell XPS,Laptop,19,24681,1/18/2021,1/19/2021,89,Cust_689,January,1,Chennai,1,0.951894476,8,0,Pass,1299
TV002,Samsung QLED TV,Tv,14,27986,1/18/2021,1/22/2021,119,Cust_822,January,0,Delhi,4,0.910824654,43,1,Fail,1999
SP002,iPhone 12,Smartphone,14,13986,1/19/2021,1/22/2021,141,Cust_794,January,0,Kolkata,3,0.987930522,92,0,Fail,999
HP003,JBL Quantum Gaming Headset,Headphones,13,1287,1/20/2021,1/23/2021,103,Cust_253,January,1,Hyderabad,3,0.917291165,6,0,Pass,99
LT003,HP Spectre x360,Laptop,4,4796,1/20/2021,1/22/2021,142,Cust_228,January,0,Chennai,2,0.985518451,91,1,Fail,1199
TV001,LG OLED TV,Tv,14,20986,1/20/2021,1/23/2021,189,Cust_412,January,1,Bangalore,3,0.943813782,70,1,Fail,1499
CAM002,Sony Alpha Mirrorless Camera,Camera,5,4995,1/21/2021,1/23/2021,172,Cust_963,January,1,Hyderabad,2,0.857693709,61,1,Pass,999
LT002,Dell XPS,Laptop,17,22083,1/21/2021,1/22/2021,158,Cust_50,January,1,Hyderabad,1,0.956456695,36,0,Pass,1299
HP003,JBL Quantum Gaming Headset,Headphones,7,693,1/21/2021,1/22/2021,191,Cust_115,January,1,Pune,1,0.892993553,50,1,Fail,99
SP001,Samsung Galaxy S21,Smartphone,9,7191,1/21/2021,1/23/2021,51,Cust_870,January,1,Kolkata,2,0.927381616,4,1,Pass,799
TV002,Samsung QLED TV,Tv,11,21989,1/21/2021,1/24/2021,98,Cust_757,January,0,Chennai,3,0.83795303,35,1,Fail,1999
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,17,5933,1/22/2021,1/25/2021,170,Cust_122,January,1,Mumbai,3,0.833782851,92,1,Fail,349
SP003,OnePlus 9 Pro,Smartphone,18,16182,1/22/2021,1/25/2021,159,Cust_64,January,1,Bangalore,3,0.843010426,51,0,Pass,899
LT003,HP Spectre x360,Laptop,15,17985,1/22/2021,1/26/2021,65,Cust_596,January,0,Mumbai,4,0.981339758,4,1,Fail,1199
CAM001,Canon EOS Rebel DSLR Camera,Camera,16,12784,1/22/2021,1/24/2021,155,Cust_310,January,1,Mumbai,2,0.890239492,10,1,Fail,799
TV002,Samsung QLED TV,Tv,17,33983,1/22/2021,1/24/2021,164,Cust_699,January,1,Chennai,2,0.870322564,98,0,Fail,1999
HP001,boAt Rockerz,Headphones,10,590,1/23/2021,1/25/2021,178,Cust_527,January,0,Chennai,2,0.906161019,53,1,Pass,59
SP003,OnePlus 9 Pro,Smartphone,8,7192,1/23/2021,1/24/2021,162,Cust_965,January,1,Bangalore,1,0.914923264,45,0,Pass,899
TV001,LG OLED TV,Tv,11,16489,1/23/2021,1/27/2021,101,Cust_458,January,0,Kolkata,4,0.828301506,37,1,Fail,1499
LT001,Lenovo IdeaPad,Laptop,17,11883,1/24/2021,1/28/2021,90,Cust_373,January,1,Bangalore,4,0.843282156,66,0,Pass,699
SP003,OnePlus 9 Pro,Smartphone,17,15283,1/25/2021,1/29/2021,60,Cust_22,January,0,Ahmedabad,4,0.954049881,0,1,Pass,899
TV003,Sony BRAVIA OLED TV,Tv,3,5397,1/26/2021,1/30/2021,146,Cust_289,January,0,Ahmedabad,4,0.951941819,95,1,Fail,1799
CAM001,Canon EOS Rebel DSLR Camera,Camera,1,799,1/26/2021,1/30/2021,131,Cust_889,January,0,Kolkata,4,0.958525652,87,1,Pass,799
LT002,Dell XPS,Laptop,13,16887,1/26/2021,1/30/2021,139,Cust_476,January,0,Bangalore,4,0.920701489,4,1,Pass,1299
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,14,4886,1/26/2021,1/29/2021,137,Cust_518,January,1,Ahmedabad,3,0.845406432,98,0,Fail,349
SP001,Samsung Galaxy S21,Smartphone,15,11985,1/26/2021,1/30/2021,190,Cust_205,January,1,Pune,4,0.959973614,94,0,Pass,799
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,4,1396,1/27/2021,1/31/2021,123,Cust_468,January,1,Kolkata,4,0.97687179,84,1,Fail,349
CAM003,Nikon DSLR Camera,Camera,4,2796,1/27/2021,1/31/2021,81,Cust_733,January,0,Pune,4,0.847205827,5,1,Pass,699
SP003,OnePlus 9 Pro,Smartphone,19,17081,1/27/2021,1/31/2021,76,Cust_266,January,0,Delhi,4,0.812380361,26,0,Pass,899
TV002,Samsung QLED TV,Tv,9,17991,1/28/2021,1/30/2021,91,Cust_712,January,1,Chennai,2,0.845783607,28,1,Pass,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,10,9990,1/28/2021,1/31/2021,58,Cust_271,January,0,Hyderabad,3,0.827645795,61,1,Fail,999
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,1,349,1/28/2021,1/31/2021,74,Cust_278,January,1,Mumbai,3,0.888678315,58,0,Pass,349
CAM003,Nikon DSLR Camera,Camera,11,7689,1/29/2021,1/30/2021,103,Cust_974,January,0,Kolkata,1,0.933279167,55,1,Pass,699
SP003,OnePlus 9 Pro,Smartphone,2,1798,1/29/2021,2/1/2021,70,Cust_29,January,0,Mumbai,3,0.857971845,88,0,Fail,899
TV003,Sony BRAVIA OLED TV,Tv,3,5397,1/29/2021,1/30/2021,100,Cust_142,January,0,Mumbai,1,0.975518447,61,0,Pass,1799
HP003,JBL Quantum Gaming Headset,Headphones,12,1188,1/29/2021,1/31/2021,87,Cust_523,January,1,Chennai,2,0.856186602,36,0,Pass,99
LT002,Dell XPS,Laptop,5,6495,1/29/2021,1/31/2021,57,Cust_237,January,0,Hyderabad,2,0.808152317,43,0,Pass,1299
LT003,HP Spectre x360,Laptop,9,10791,1/30/2021,1/31/2021,81,Cust_706,January,1,Pune,1,0.958757998,68,0,Fail,1199
CAM002,Sony Alpha Mirrorless Camera,Camera,13,12987,1/31/2021,2/3/2021,63,Cust_298,January,1,Kolkata,3,0.904703871,9,0,Pass,999
SP003,OnePlus 9 Pro,Smartphone,5,4495,1/31/2021,2/3/2021,126,Cust_904,January,0,Delhi,3,0.927164548,64,1,Pass,899
HP003,JBL Quantum Gaming Headset,Headphones,2,198,1/31/2021,2/3/2021,50,Cust_87,January,0,Hyderabad,3,0.943321231,6,1,Pass,99
LT003,HP Spectre x360,Laptop,6,7194,1/31/2021,2/4/2021,133,Cust_924,January,1,Hyderabad,4,0.960055522,26,0,Fail,1199
TV002,Samsung QLED TV,Tv,11,21989,2/1/2021,2/4/2021,154,Cust_527,February,0,Chennai,3,0.843877878,13,0,Pass,1999
SP002,iPhone 12,Smartphone,1,999,2/2/2021,2/6/2021,187,Cust_10,February,0,Pune,4,0.994756497,10,0,Pass,999
TV003,Sony BRAVIA OLED TV,Tv,2,3598,2/2/2021,2/5/2021,120,Cust_589,February,0,Pune,3,0.986459571,96,1,Pass,1799
CAM003,Nikon DSLR Camera,Camera,8,5592,2/2/2021,2/4/2021,67,Cust_404,February,0,Delhi,2,0.983787665,33,1,Pass,699
LT001,Lenovo IdeaPad,Laptop,4,2796,2/2/2021,2/6/2021,157,Cust_913,February,0,Mumbai,4,0.848501423,50,1,Pass,699
HP003,JBL Quantum Gaming Headset,Headphones,6,594,2/2/2021,2/4/2021,116,Cust_295,February,0,Bangalore,2,0.874749969,5,0,Pass,99
LT003,HP Spectre x360,Laptop,16,19184,2/3/2021,2/4/2021,123,Cust_811,February,1,Delhi,1,0.932965656,82,1,Pass,1199
CAM002,Sony Alpha Mirrorless Camera,Camera,2,1998,2/3/2021,2/7/2021,136,Cust_364,February,1,Pune,4,0.808864924,71,0,Pass,999
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,16,5584,2/3/2021,2/7/2021,120,Cust_101,February,1,Kolkata,4,0.899545271,12,1,Fail,349
TV001,LG OLED TV,Tv,6,8994,2/4/2021,2/8/2021,77,Cust_95,February,0,Bangalore,4,0.995120984,60,0,Pass,1499
HP003,JBL Quantum Gaming Headset,Headphones,10,990,2/4/2021,2/6/2021,97,Cust_501,February,0,Kolkata,2,0.975369966,2,0,Pass,99
LT002,Dell XPS,Laptop,8,10392,2/4/2021,2/8/2021,91,Cust_878,February,0,Hyderabad,4,0.818712156,3,1,Fail,1299
CAM002,Sony Alpha Mirrorless Camera,Camera,17,16983,2/4/2021,2/6/2021,176,Cust_186,February,1,Pune,2,0.966271155,58,1,Pass,999
SP003,OnePlus 9 Pro,Smartphone,7,6293,2/4/2021,2/6/2021,61,Cust_43,February,0,Bangalore,2,0.811236902,24,0,Pass,899
LT002,Dell XPS,Laptop,11,14289,2/5/2021,2/8/2021,136,Cust_18,February,1,Hyderabad,3,0.850391349,21,1,Fail,1299
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,9,3141,2/5/2021,2/6/2021,78,Cust_817,February,1,Hyderabad,1,0.811079705,64,1,Pass,349
TV001,LG OLED TV,Tv,10,14990,2/5/2021,2/8/2021,184,Cust_112,February,1,Hyderabad,3,0.892892161,42,1,Pass,1499
CAM002,Sony Alpha Mirrorless Camera,Camera,19,18981,2/5/2021,2/6/2021,106,Cust_683,February,0,Chennai,1,0.861445786,72,1,Pass,999
HP003,JBL Quantum Gaming Headset,Headphones,2,198,2/6/2021,2/10/2021,149,Cust_254,February,1,Bangalore,4,0.944842483,46,0,Fail,99
CAM001,Canon EOS Rebel DSLR Camera,Camera,15,11985,2/6/2021,2/7/2021,120,Cust_415,February,1,Ahmedabad,1,0.900251161,31,1,Pass,799
LT002,Dell XPS,Laptop,19,24681,2/6/2021,2/8/2021,197,Cust_734,February,1,Bangalore,2,0.971465146,22,0,Fail,1299
TV001,LG OLED TV,Tv,3,4497,2/6/2021,2/8/2021,173,Cust_931,February,0,Pune,2,0.86157789,97,1,Pass,1499
SP001,Samsung Galaxy S21,Smartphone,10,7990,2/6/2021,2/8/2021,70,Cust_742,February,1,Hyderabad,2,0.910495989,33,1,Fail,799
LT001,Lenovo IdeaPad,Laptop,1,699,2/7/2021,2/8/2021,86,Cust_12,February,1,Delhi,1,0.839466763,20,1,Fail,699
TV001,LG OLED TV,Tv,15,22485,2/7/2021,2/10/2021,108,Cust_206,February,0,Hyderabad,3,0.909246834,26,1,Fail,1499
HP001,boAt Rockerz,Headphones,3,177,2/8/2021,2/12/2021,138,Cust_142,February,1,Bangalore,4,0.866556724,8,0,Pass,59
LT001,Lenovo IdeaPad,Laptop,7,4893,2/8/2021,2/9/2021,195,Cust_697,February,1,Kolkata,1,0.906867281,23,1,Fail,699
CAM003,Nikon DSLR Camera,Camera,11,7689,2/8/2021,2/11/2021,99,Cust_386,February,0,Mumbai,3,0.971965041,51,0,Pass,699
CAM002,Sony Alpha Mirrorless Camera,Camera,8,7992,2/9/2021,2/11/2021,185,Cust_993,February,1,Mumbai,2,0.849111296,44,1,Fail,999
TV002,Samsung QLED TV,Tv,14,27986,2/9/2021,2/12/2021,165,Cust_381,February,0,Kolkata,3,0.908833395,81,1,Fail,1999
HP003,JBL Quantum Gaming Headset,Headphones,9,891,2/9/2021,2/11/2021,92,Cust_371,February,1,Hyderabad,2,0.833649304,25,1,Pass,99
LT003,HP Spectre x360,Laptop,18,21582,2/10/2021,2/12/2021,79,Cust_994,February,1,Hyderabad,2,0.963587668,45,1,Pass,1199
HP001,boAt Rockerz,Headphones,1,59,2/10/2021,2/13/2021,107,Cust_825,February,0,Hyderabad,3,0.835477845,35,1,Pass,59
SP001,Samsung Galaxy S21,Smartphone,7,5593,2/10/2021,2/13/2021,134,Cust_689,February,1,Delhi,3,0.993622364,31,0,Fail,799
CAM003,Nikon DSLR Camera,Camera,11,7689,2/10/2021,2/11/2021,140,Cust_663,February,0,Ahmedabad,1,0.817304604,2,0,Fail,699
TV001,LG OLED TV,Tv,4,5996,2/10/2021,2/12/2021,191,Cust_971,February,1,Chennai,2,0.95893222,69,0,Pass,1499
SP003,OnePlus 9 Pro,Smartphone,14,12586,2/11/2021,2/12/2021,96,Cust_319,February,1,Delhi,1,0.86823624,89,0,Pass,899
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,4,1396,2/11/2021,2/13/2021,129,Cust_874,February,0,Ahmedabad,2,0.989832103,75,1,Pass,349
LT002,Dell XPS,Laptop,10,12990,2/11/2021,2/14/2021,104,Cust_826,February,0,Delhi,3,0.922698899,62,1,Pass,1299
TV002,Samsung QLED TV,Tv,11,21989,2/11/2021,2/15/2021,50,Cust_990,February,1,Bangalore,4,0.817204361,73,0,Fail,1999
TV001,LG OLED TV,Tv,18,26982,2/12/2021,2/15/2021,65,Cust_578,February,1,Mumbai,3,0.833965582,7,0,Pass,1499
CAM001,Canon EOS Rebel DSLR Camera,Camera,5,3995,2/12/2021,2/16/2021,186,Cust_770,February,0,Kolkata,4,0.851259047,77,1,Pass,799
LT001,Lenovo IdeaPad,Laptop,13,9087,2/12/2021,2/16/2021,170,Cust_191,February,1,Hyderabad,4,0.983560938,72,0,Pass,699
HP001,boAt Rockerz,Headphones,7,413,2/12/2021,2/15/2021,188,Cust_589,February,0,Delhi,3,0.854161166,10,1,Pass,59
TV003,Sony BRAVIA OLED TV,Tv,11,19789,2/13/2021,2/14/2021,166,Cust_962,February,1,Chennai,1,0.909421765,86,0,Fail,1799
SP003,OnePlus 9 Pro,Smartphone,16,14384,2/13/2021,2/15/2021,139,Cust_175,February,1,Mumbai,2,0.975703308,27,0,Fail,899
HP001,boAt Rockerz,Headphones,2,118,2/14/2021,2/18/2021,118,Cust_879,February,0,Mumbai,4,0.992670267,34,1,Fail,59
SP003,OnePlus 9 Pro,Smartphone,18,16182,2/14/2021,2/18/2021,114,Cust_745,February,0,Mumbai,4,0.952046638,76,0,Pass,899
TV001,LG OLED TV,Tv,6,8994,2/14/2021,2/15/2021,167,Cust_713,February,0,Chennai,1,0.984330746,11,1,Pass,1499
HP001,boAt Rockerz,Headphones,13,767,2/15/2021,2/16/2021,183,Cust_816,February,1,Kolkata,1,0.900599259,97,0,Fail,59
CAM002,Sony Alpha Mirrorless Camera,Camera,14,13986,2/15/2021,2/16/2021,70,Cust_736,February,0,Mumbai,1,0.970320138,18,0,Pass,999
SP001,Samsung Galaxy S21,Smartphone,6,4794,2/15/2021,2/17/2021,187,Cust_577,February,0,Pune,2,0.894253453,0,0,Fail,799
TV003,Sony BRAVIA OLED TV,Tv,19,34181,2/15/2021,2/16/2021,183,Cust_505,February,1,Bangalore,1,0.868038751,34,1,Pass,1799
CAM002,Sony Alpha Mirrorless Camera,Camera,8,7992,2/16/2021,2/20/2021,161,Cust_64,February,0,Kolkata,4,0.961854102,61,1,Pass,999
LT001,Lenovo IdeaPad,Laptop,2,1398,2/16/2021,2/17/2021,83,Cust_41,February,0,Chennai,1,0.873719231,43,0,Pass,699
TV001,LG OLED TV,Tv,18,26982,2/16/2021,2/19/2021,90,Cust_415,February,1,Mumbai,3,0.816407176,6,0,Fail,1499
SP001,Samsung Galaxy S21,Smartphone,16,12784,2/16/2021,2/17/2021,134,Cust_619,February,1,Kolkata,1,0.94887846,34,1,Pass,799
HP003,JBL Quantum Gaming Headset,Headphones,3,297,2/16/2021,2/20/2021,173,Cust_41,February,1,Delhi,4,0.99176233,59,1,Fail,99
TV001,LG OLED TV,Tv,12,17988,2/17/2021,2/19/2021,138,Cust_103,February,0,Hyderabad,2,0.859864115,5,1,Fail,1499
CAM003,Nikon DSLR Camera,Camera,17,11883,2/17/2021,2/18/2021,73,Cust_195,February,1,Hyderabad,1,0.959055536,62,1,Pass,699
CAM003,Nikon DSLR Camera,Camera,5,3495,2/18/2021,2/22/2021,53,Cust_358,February,1,Kolkata,4,0.931872582,80,1,Pass,699
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,8,2792,2/18/2021,2/21/2021,183,Cust_268,February,1,Delhi,3,0.92927721,94,1,Pass,349
LT001,Lenovo IdeaPad,Laptop,1,699,2/18/2021,2/21/2021,75,Cust_9,February,1,Kolkata,3,0.995059576,18,0,Pass,699
SP001,Samsung Galaxy S21,Smartphone,19,15181,2/18/2021,2/20/2021,154,Cust_449,February,0,Mumbai,2,0.834808493,2,1,Pass,799
TV001,LG OLED TV,Tv,4,5996,2/18/2021,2/20/2021,73,Cust_387,February,0,Mumbai,2,0.821380434,26,1,Fail,1499
LT003,HP Spectre x360,Laptop,11,13189,2/19/2021,2/21/2021,144,Cust_587,February,0,Hyderabad,2,0.848200418,58,1,Fail,1199
HP001,boAt Rockerz,Headphones,2,118,2/19/2021,2/20/2021,142,Cust_584,February,1,Mumbai,1,0.85403384,55,0,Fail,59
CAM002,Sony Alpha Mirrorless Camera,Camera,4,3996,2/19/2021,2/22/2021,117,Cust_687,February,0,Kolkata,3,0.960712278,84,0,Fail,999
SP001,Samsung Galaxy S21,Smartphone,4,3196,2/19/2021,2/23/2021,65,Cust_745,February,1,Bangalore,4,0.828677218,67,0,Fail,799
HP003,JBL Quantum Gaming Headset,Headphones,4,396,2/20/2021,2/21/2021,157,Cust_519,February,0,Hyderabad,1,0.978185434,11,0,Fail,99
TV001,LG OLED TV,Tv,16,23984,2/20/2021,2/21/2021,135,Cust_568,February,0,Chennai,1,0.824944462,97,0,Fail,1499
SP003,OnePlus 9 Pro,Smartphone,11,9889,2/20/2021,2/22/2021,92,Cust_87,February,0,Pune,2,0.953635448,72,0,Pass,899
CAM001,Canon EOS Rebel DSLR Camera,Camera,10,7990,2/20/2021,2/23/2021,195,Cust_540,February,1,Ahmedabad,3,0.882661736,42,0,Pass,799
TV002,Samsung QLED TV,Tv,14,27986,2/21/2021,2/24/2021,188,Cust_8,February,0,Hyderabad,3,0.802309513,73,1,Fail,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,2,1998,2/21/2021,2/24/2021,150,Cust_557,February,1,Mumbai,3,0.83075697,92,0,Pass,999
HP001,boAt Rockerz,Headphones,5,295,2/21/2021,2/24/2021,54,Cust_427,February,0,Chennai,3,0.976804696,67,1,Pass,59
SP002,iPhone 12,Smartphone,13,12987,2/21/2021,2/22/2021,78,Cust_187,February,1,Hyderabad,1,0.944590482,83,0,Fail,999
TV001,LG OLED TV,Tv,11,16489,2/22/2021,2/23/2021,105,Cust_698,February,0,Hyderabad,1,0.845755569,54,1,Fail,1499
HP001,boAt Rockerz,Headphones,6,354,2/22/2021,2/25/2021,164,Cust_285,February,1,Chennai,3,0.931676307,46,0,Fail,59
SP001,Samsung Galaxy S21,Smartphone,4,3196,2/23/2021,2/27/2021,167,Cust_809,February,0,Chennai,4,0.933283363,28,0,Fail,799
CAM001,Canon EOS Rebel DSLR Camera,Camera,15,11985,2/23/2021,2/26/2021,168,Cust_179,February,1,Mumbai,3,0.876481668,14,0,Fail,799
LT002,Dell XPS,Laptop,12,15588,2/23/2021,2/26/2021,193,Cust_941,February,0,Bangalore,3,0.924812197,24,0,Fail,1299
TV003,Sony BRAVIA OLED TV,Tv,5,8995,2/23/2021,2/25/2021,66,Cust_417,February,0,Hyderabad,2,0.800533729,69,0,Pass,1799
LT003,HP Spectre x360,Laptop,13,15587,2/24/2021,2/27/2021,190,Cust_403,February,1,Kolkata,3,0.969988548,62,1,Pass,1199
LT002,Dell XPS,Laptop,16,20784,2/25/2021,2/28/2021,150,Cust_496,February,1,Mumbai,3,0.864555712,43,1,Fail,1299
CAM003,Nikon DSLR Camera,Camera,18,12582,2/25/2021,2/27/2021,72,Cust_623,February,0,Delhi,2,0.938641866,22,1,Fail,699
SP002,iPhone 12,Smartphone,12,11988,2/25/2021,3/1/2021,70,Cust_47,February,0,Pune,4,0.901410678,73,1,Fail,999
HP001,boAt Rockerz,Headphones,19,1121,2/25/2021,3/1/2021,126,Cust_591,February,1,Bangalore,4,0.855997232,87,1,Pass,59
CAM002,Sony Alpha Mirrorless Camera,Camera,19,18981,2/26/2021,3/2/2021,109,Cust_246,February,1,Bangalore,4,0.851832058,47,0,Pass,999
LT002,Dell XPS,Laptop,13,16887,2/26/2021,2/27/2021,121,Cust_596,February,0,Ahmedabad,1,0.854712459,66,1,Fail,1299
TV001,LG OLED TV,Tv,4,5996,2/26/2021,2/28/2021,199,Cust_537,February,1,Delhi,2,0.996814721,18,0,Fail,1499
SP003,OnePlus 9 Pro,Smartphone,1,899,2/26/2021,2/27/2021,133,Cust_765,February,1,Ahmedabad,1,0.818296772,72,1,Fail,899
HP001,boAt Rockerz,Headphones,11,649,2/26/2021,3/1/2021,159,Cust_293,February,0,Mumbai,3,0.853938283,91,0,Pass,59
